block,timestamp,trade_size_usdc,uniswap_price,sushiswap_price,signed_spread,absolute_spread,relative_spread_pct,spot_buy_dex,spot_sell_dex,route_a_pnl,route_a_return_pct,route_b_pnl,route_b_return_pct,best_route,best_final_usdc,best_pnl_before_gas,best_return_before_gas_pct,profitable_before_gas
26011802,2026-09-19 13:16:59+00:00,5000.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-192.434487,-3.84868974,-179.197438,-3.58394876,Uniswap V3 -> SushiSwap V2,4820.802562,-179.197438,-3.58394876,False
26011802,2026-09-19 13:16:59+00:00,10000.0,2637.7484113477276,2641.417072362232,3.6686610145046448,3.6686610145046448,0.13908305275521649,Uniswap V3,SushiSwap V2,-698.958063,-6.98958063,-673.611442,-6.73611442,Uniswap V3 -> SushiSwap V2,9326.388558,-673.611442,-6.73611442,False
26011803,2026-09-19 13:17:11+00:00,100.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-0.538621,-0.538621,-0.300197,-0.300197,Uniswap V3 -> SushiSwap V2,99.699803,-0.300197,-0.300197,False
26011803,2026-09-19 13:17:11+00:00,500.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-4.07871,-0.815742,-2.890879,-0.5781758,Uniswap V3 -> SushiSwap V2,497.109121,-2.890879,-0.5781758,False
26011803,2026-09-19 13:17:11+00:00,1000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-11.599794,-1.1599794,-9.234774,-0.9234774,Uniswap V3 -> SushiSwap V2,990.765226,-9.234774,-0.9234774,False
26011803,2026-09-19 13:17:11+00:00,5000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-191.509062,-3.83018124,-180.093899,-3.60187798,Uniswap V3 -> SushiSwap V2,4819.906101,-180.093899,-3.60187798,False
26011803,2026-09-19 13:17:11+00:00,10000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-697.167691,-6.97167691,-675.289077,-6.75289077,Uniswap V3 -> SushiSwap V2,9324.710923,-675.289077,-6.75289077,False
26011804,2026-09-19 13:17:23+00:00,100.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-0.538621,-0.538621,-0.300197,-0.300197,Uniswap V3 -> SushiSwap V2,99.699803,-0.300197,-0.300197,False
26011804,2026-09-19 13:17:23+00:00,500.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-4.07871,-0.815742,-2.890879,-0.5781758,Uniswap V3 -> SushiSwap V2,497.109121,-2.890879,-0.5781758,False
26011804,2026-09-19 13:17:23+00:00,1000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-11.599794,-1.1599794,-9.234774,-0.9234774,Uniswap V3 -> SushiSwap V2,990.765226,-9.234774,-0.9234774,False
26011804,2026-09-19 13:17:23+00:00,5000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-191.509062,-3.83018124,-180.093899,-3.60187798,Uniswap V3 -> SushiSwap V2,4819.906101,-180.093899,-3.60187798,False
26011804,2026-09-19 13:17:23+00:00,10000.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-697.167691,-6.97167691,-675.289077,-6.75289077,Uniswap V3 -> SushiSwap V2,9324.710923,-675.289077,-6.75289077,False
26011805,2026-09-19 13:17:35+00:00,100.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-0.538621,-0.538621,-0.300197,-0.300197,Uniswap V3 -> SushiSwap V2,99.699803,-0.300197,-0.300197,False
26011805,2026-09-19 13:17:35+00:00,500.0,2638.256165994253,2641.417072362232,3.1609063679787983,3.1609063679787983,0.11981044178807326,Uniswap V3,SushiSwap V2,-4.07871,-0.815742,-2.890879,-0.5781758,Uniswap V3 -> SushiSwap V2,497.109121,-2.890879,-0.5781758,False
