block,timestamp,trade_size_usdc,uniswap_price,sushiswap_price,signed_spread,absolute_spread,relative_spread_pct,spot_buy_dex,spot_sell_dex,route_a_pnl_before_gas,route_a_return_before_gas_pct,route_b_pnl_before_gas,route_b_return_before_gas_pct,best_route_before_gas,best_final_usdc_before_gas,best_pnl_before_gas,best_return_before_gas_pct,profitable_before_gas,gas_units,base_fee_gwei,priority_fee_gwei,effective_gas_price_gwei,gas_cost_eth,gas_cost_usdc,route_a_net_pnl,route_a_net_return_pct,route_b_net_pnl,route_b_net_return_pct,best_route_after_gas,best_net_pnl_usdc,best_net_return_pct,profitable_after_gas
26015414,2026-09-20 01:23:47+00:00,100.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.064723061,1.0,1.064723061,0.0003194169183,0.8382423352972485,-1.4028123352972484,-1.4028123352972484,-1.1127853352972483,-1.1127853352972483,Uniswap V3 -> SushiSwap V2,-1.1127853352972483,-1.1127853352972483,False
26015414,2026-09-20 01:23:47+00:00,500.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.064723061,1.0,1.064723061,0.0003194169183,0.8382423352972485,-5.049757335297248,-1.0099514670594496,-3.6050043352972483,-0.7210008670594497,Uniswap V3 -> SushiSwap V2,-3.6050043352972483,-0.7210008670594497,False
26015414,2026-09-20 01:23:47+00:00,1000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996799,-0.8996799,Uniswap V3 -> SushiSwap V2,991.003201,-8.996799,-0.8996799,False,300000,0.064723061,1.0,1.064723061,0.0003194169183,0.8382423352972485,-12.711198335297249,-1.271119833529725,-9.835041335297248,-0.9835041335297249,Uniswap V3 -> SushiSwap V2,-9.835041335297248,-0.9835041335297249,False
26015414,2026-09-20 01:23:47+00:00,5000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-193.157729,-3.86315458,-179.290715,-3.5858143,Uniswap V3 -> SushiSwap V2,4820.709285,-179.290715,-3.5858143,False,300000,0.064723061,1.0,1.064723061,0.0003194169183,0.8382423352972485,-193.99597133529724,-3.879919426705945,-180.12895733529726,-3.602579146705945,Uniswap V3 -> SushiSwap V2,-180.12895733529726,-3.602579146705945,False
26015414,2026-09-20 01:23:47+00:00,10000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-701.085026,-7.01085026,-674.541986,-6.74541986,Uniswap V3 -> SushiSwap V2,9325.458014,-674.541986,-6.74541986,False,300000,0.064723061,1.0,1.064723061,0.0003194169183,0.8382423352972485,-701.9232683352973,-7.019232683352972,-675.3802283352973,-6.7538022833529725,Uniswap V3 -> SushiSwap V2,-675.3802283352973,-6.7538022833529725,False
26015415,2026-09-20 01:23:59+00:00,100.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.057405755,1.0,1.057405755,0.0003172217265,0.8324815173961467,-1.3970515173961469,-1.3970515173961469,-1.1070245173961468,-1.1070245173961468,Uniswap V3 -> SushiSwap V2,-1.1070245173961468,-1.1070245173961468,False
26015415,2026-09-20 01:23:59+00:00,500.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.057405755,1.0,1.057405755,0.0003172217265,0.8324815173961467,-5.043996517396147,-1.0087993034792293,-3.599243517396147,-0.7198487034792294,Uniswap V3 -> SushiSwap V2,-3.599243517396147,-0.7198487034792294,False
26015415,2026-09-20 01:23:59+00:00,1000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996799,-0.8996799,Uniswap V3 -> SushiSwap V2,991.003201,-8.996799,-0.8996799,False,300000,0.057405755,1.0,1.057405755,0.0003172217265,0.8324815173961467,-12.705437517396147,-1.2705437517396148,-9.829280517396146,-0.9829280517396147,Uniswap V3 -> SushiSwap V2,-9.829280517396146,-0.9829280517396147,False
26015415,2026-09-20 01:23:59+00:00,5000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-193.157729,-3.86315458,-179.290715,-3.5858143,Uniswap V3 -> SushiSwap V2,4820.709285,-179.290715,-3.5858143,False,300000,0.057405755,1.0,1.057405755,0.0003172217265,0.8324815173961467,-193.99021051739615,-3.879804210347923,-180.12319651739614,-3.602463930347923,Uniswap V3 -> SushiSwap V2,-180.12319651739614,-3.602463930347923,False
26015415,2026-09-20 01:23:59+00:00,10000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-701.085026,-7.01085026,-674.541986,-6.74541986,Uniswap V3 -> SushiSwap V2,9325.458014,-674.541986,-6.74541986,False,300000,0.057405755,1.0,1.057405755,0.0003172217265,0.8324815173961467,-701.9175075173962,-7.019175075173962,-675.3744675173962,-6.753744675173961,Uniswap V3 -> SushiSwap V2,-675.3744675173962,-6.753744675173961,False
26015416,2026-09-20 01:24:11+00:00,100.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.064576555,1.0,1.064576555,0.0003193729665,0.8381269930678242,-1.4026969930678244,-1.4026969930678244,-1.1126699930678243,-1.1126699930678243,Uniswap V3 -> SushiSwap V2,-1.1126699930678243,-1.1126699930678243,False
26015416,2026-09-20 01:24:11+00:00,500.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.064576555,1.0,1.064576555,0.0003193729665,0.8381269930678242,-5.049641993067825,-1.0099283986135648,-3.6048889930678243,-0.7209777986135648,Uniswap V3 -> SushiSwap V2,-3.6048889930678243,-0.7209777986135648,False
26015416,2026-09-20 01:24:11+00:00,1000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996799,-0.8996799,Uniswap V3 -> SushiSwap V2,991.003201,-8.996799,-0.8996799,False,300000,0.064576555,1.0,1.064576555,0.0003193729665,0.8381269930678242,-12.711082993067825,-1.2711082993067824,-9.834925993067824,-0.9834925993067825,Uniswap V3 -> SushiSwap V2,-9.834925993067824,-0.9834925993067825,False
26015416,2026-09-20 01:24:11+00:00,5000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-193.157729,-3.86315458,-179.290715,-3.5858143,Uniswap V3 -> SushiSwap V2,4820.709285,-179.290715,-3.5858143,False,300000,0.064576555,1.0,1.064576555,0.0003193729665,0.8381269930678242,-193.99585599306783,-3.8799171198613567,-180.12884199306782,-3.6025768398613565,Uniswap V3 -> SushiSwap V2,-180.12884199306782,-3.6025768398613565,False
26015416,2026-09-20 01:24:11+00:00,10000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-701.085026,-7.01085026,-674.541986,-6.74541986,Uniswap V3 -> SushiSwap V2,9325.458014,-674.541986,-6.74541986,False,300000,0.064576555,1.0,1.064576555,0.0003193729665,0.8381269930678242,-701.9231529930678,-7.0192315299306784,-675.3801129930678,-6.753801129930678,Uniswap V3 -> SushiSwap V2,-675.3801129930678,-6.753801129930678,False
26015417,2026-09-20 01:24:23+00:00,100.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.065964407,1.0,1.065964407,0.0003197893221,0.8392196305283431,-1.4037896305283433,-1.4037896305283433,-1.1137626305283432,-1.1137626305283432,Uniswap V3 -> SushiSwap V2,-1.1137626305283432,-1.1137626305283432,False
26015417,2026-09-20 01:24:23+00:00,500.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.065964407,1.0,1.065964407,0.0003197893221,0.8392196305283431,-5.050734630528344,-1.0101469261056686,-3.605981630528343,-0.7211963261056686,Uniswap V3 -> SushiSwap V2,-3.605981630528343,-0.7211963261056686,False
26015417,2026-09-20 01:24:23+00:00,1000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996799,-0.8996799,Uniswap V3 -> SushiSwap V2,991.003201,-8.996799,-0.8996799,False,300000,0.065964407,1.0,1.065964407,0.0003197893221,0.8392196305283431,-12.712175630528343,-1.2712175630528344,-9.836018630528343,-0.9836018630528344,Uniswap V3 -> SushiSwap V2,-9.836018630528343,-0.9836018630528344,False
26015417,2026-09-20 01:24:23+00:00,5000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-193.157729,-3.86315458,-179.290715,-3.5858143,Uniswap V3 -> SushiSwap V2,4820.709285,-179.290715,-3.5858143,False,300000,0.065964407,1.0,1.065964407,0.0003197893221,0.8392196305283431,-193.99694863052835,-3.879938972610567,-180.12993463052834,-3.6025986926105666,Uniswap V3 -> SushiSwap V2,-180.12993463052834,-3.6025986926105666,False
26015417,2026-09-20 01:24:23+00:00,10000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-701.085026,-7.01085026,-674.541986,-6.74541986,Uniswap V3 -> SushiSwap V2,9325.458014,-674.541986,-6.74541986,False,300000,0.065964407,1.0,1.065964407,0.0003197893221,0.8392196305283431,-701.9242456305284,-7.0192424563052835,-675.3812056305284,-6.753812056305283,Uniswap V3 -> SushiSwap V2,-675.3812056305284,-6.753812056305283,False
26015418,2026-09-20 01:24:35+00:00,100.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.064878552,1.0,1.064878552,0.0003194635656,0.8383647512979269,-1.4029347512979269,-1.4029347512979269,-1.1129077512979269,-1.1129077512979269,Uniswap V3 -> SushiSwap V2,-1.1129077512979269,-1.1129077512979269,False
26015418,2026-09-20 01:24:35+00:00,500.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.064878552,1.0,1.064878552,0.0003194635656,0.8383647512979269,-5.049879751297927,-1.0099759502595853,-3.605126751297927,-0.7210253502595854,Uniswap V3 -> SushiSwap V2,-3.605126751297927,-0.7210253502595854,False
26015418,2026-09-20 01:24:35+00:00,1000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996799,-0.8996799,Uniswap V3 -> SushiSwap V2,991.003201,-8.996799,-0.8996799,False,300000,0.064878552,1.0,1.064878552,0.0003194635656,0.8383647512979269,-12.711320751297928,-1.2711320751297928,-9.835163751297927,-0.9835163751297927,Uniswap V3 -> SushiSwap V2,-9.835163751297927,-0.9835163751297927,False
26015418,2026-09-20 01:24:35+00:00,5000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-193.157729,-3.86315458,-179.290715,-3.5858143,Uniswap V3 -> SushiSwap V2,4820.709285,-179.290715,-3.5858143,False,300000,0.064878552,1.0,1.064878552,0.0003194635656,0.8383647512979269,-193.99609375129793,-3.8799218750259588,-180.12907975129792,-3.6025815950259585,Uniswap V3 -> SushiSwap V2,-180.12907975129792,-3.6025815950259585,False
26015418,2026-09-20 01:24:35+00:00,10000.0,2624.2890945117742,2628.1143686214227,3.8252741096481415,3.8252741096481415,0.14576420401426085,Uniswap V3,SushiSwap V2,-701.085026,-7.01085026,-674.541986,-6.74541986,Uniswap V3 -> SushiSwap V2,9325.458014,-674.541986,-6.74541986,False,300000,0.064878552,1.0,1.064878552,0.0003194635656,0.8383647512979269,-701.9233907512979,-7.019233907512979,-675.3803507512979,-6.75380350751298,Uniswap V3 -> SushiSwap V2,-675.3803507512979,-6.75380350751298,False
26015419,2026-09-20 01:24:47+00:00,100.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.0617055,1.0,1.0617055,0.00031851165,0.8358666490149039,-1.4004366490149038,-1.4004366490149038,-1.1104096490149038,-1.1104096490149038,Uniswap V3 -> SushiSwap V2,-1.1104096490149038,-1.1104096490149038,False
26015419,2026-09-20 01:24:47+00:00,500.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.0617055,1.0,1.0617055,0.00031851165,0.8358666490149039,-5.047381649014904,-1.0094763298029807,-3.6026286490149038,-0.7205257298029808,Uniswap V3 -> SushiSwap V2,-3.6026286490149038,-0.7205257298029808,False
26015419,2026-09-20 01:24:47+00:00,1000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996798,-0.8996798,Uniswap V3 -> SushiSwap V2,991.003202,-8.996798,-0.8996798,False,300000,0.0617055,1.0,1.0617055,0.00031851165,0.8358666490149039,-12.708822649014904,-1.2708822649014904,-9.832664649014903,-0.9832664649014904,Uniswap V3 -> SushiSwap V2,-9.832664649014903,-0.9832664649014904,False
26015419,2026-09-20 01:24:47+00:00,5000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-193.157732,-3.86315464,-179.290712,-3.58581424,Uniswap V3 -> SushiSwap V2,4820.709288,-179.290712,-3.58581424,False,300000,0.0617055,1.0,1.0617055,0.00031851165,0.8358666490149039,-193.9935986490149,-3.879871972980298,-180.1265786490149,-3.6025315729802982,Uniswap V3 -> SushiSwap V2,-180.1265786490149,-3.6025315729802982,False
26015419,2026-09-20 01:24:47+00:00,10000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-701.085032,-7.01085032,-674.54198,-6.7454198,Uniswap V3 -> SushiSwap V2,9325.45802,-674.54198,-6.7454198,False,300000,0.0617055,1.0,1.0617055,0.00031851165,0.8358666490149039,-701.9208986490149,-7.019208986490149,-675.3778466490149,-6.753778466490149,Uniswap V3 -> SushiSwap V2,-675.3778466490149,-6.753778466490149,False
26015420,2026-09-20 01:24:59+00:00,100.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.059677601,1.0,1.059677601,0.0003179032803,0.8342701110468227,-1.3988401110468227,-1.3988401110468227,-1.1088131110468227,-1.1088131110468227,Uniswap V3 -> SushiSwap V2,-1.1088131110468227,-1.1088131110468227,False
26015420,2026-09-20 01:24:59+00:00,500.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.059677601,1.0,1.059677601,0.0003179032803,0.8342701110468227,-5.045785111046823,-1.0091570222093644,-3.601032111046823,-0.7202064222093645,Uniswap V3 -> SushiSwap V2,-3.601032111046823,-0.7202064222093645,False
26015420,2026-09-20 01:24:59+00:00,1000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996798,-0.8996798,Uniswap V3 -> SushiSwap V2,991.003202,-8.996798,-0.8996798,False,300000,0.059677601,1.0,1.059677601,0.0003179032803,0.8342701110468227,-12.707226111046822,-1.2707226111046823,-9.831068111046823,-0.9831068111046822,Uniswap V3 -> SushiSwap V2,-9.831068111046823,-0.9831068111046822,False
26015420,2026-09-20 01:24:59+00:00,5000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-193.157732,-3.86315464,-179.290712,-3.58581424,Uniswap V3 -> SushiSwap V2,4820.709288,-179.290712,-3.58581424,False,300000,0.059677601,1.0,1.059677601,0.0003179032803,0.8342701110468227,-193.99200211104682,-3.8798400422209363,-180.12498211104682,-3.6024996422209363,Uniswap V3 -> SushiSwap V2,-180.12498211104682,-3.6024996422209363,False
26015420,2026-09-20 01:24:59+00:00,10000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-701.085032,-7.01085032,-674.54198,-6.7454198,Uniswap V3 -> SushiSwap V2,9325.45802,-674.54198,-6.7454198,False,300000,0.059677601,1.0,1.059677601,0.0003179032803,0.8342701110468227,-701.9193021110468,-7.0191930211104685,-675.3762501110468,-6.753762501110468,Uniswap V3 -> SushiSwap V2,-675.3762501110468,-6.753762501110468,False
26015421,2026-09-20 01:25:11+00:00,100.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-0.56457,-0.56457,-0.274543,-0.274543,Uniswap V3 -> SushiSwap V2,99.725457,-0.274543,-0.274543,False,300000,0.060101687,1.0,1.060101687,0.0003180305061,0.8346039883260815,-1.3991739883260814,-1.3991739883260814,-1.1091469883260814,-1.1091469883260814,Uniswap V3 -> SushiSwap V2,-1.1091469883260814,-1.1091469883260814,False
26015421,2026-09-20 01:25:11+00:00,500.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-4.211515,-0.842303,-2.766762,-0.5533524,Uniswap V3 -> SushiSwap V2,497.233238,-2.766762,-0.5533524,False,300000,0.060101687,1.0,1.060101687,0.0003180305061,0.8346039883260815,-5.046118988326081,-1.0092237976652163,-3.6013659883260813,-0.7202731976652162,Uniswap V3 -> SushiSwap V2,-3.6013659883260813,-0.7202731976652162,False
26015421,2026-09-20 01:25:11+00:00,1000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-11.872956,-1.1872956,-8.996798,-0.8996798,Uniswap V3 -> SushiSwap V2,991.003202,-8.996798,-0.8996798,False,300000,0.060101687,1.0,1.060101687,0.0003180305061,0.8346039883260815,-12.707559988326082,-1.2707559988326083,-9.831401988326082,-0.9831401988326082,Uniswap V3 -> SushiSwap V2,-9.831401988326082,-0.9831401988326082,False
26015421,2026-09-20 01:25:11+00:00,5000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-193.157732,-3.86315464,-179.290712,-3.58581424,Uniswap V3 -> SushiSwap V2,4820.709288,-179.290712,-3.58581424,False,300000,0.060101687,1.0,1.060101687,0.0003180305061,0.8346039883260815,-193.9923359883261,-3.8798467197665216,-180.1253159883261,-3.6025063197665217,Uniswap V3 -> SushiSwap V2,-180.1253159883261,-3.6025063197665217,False
26015421,2026-09-20 01:25:11+00:00,10000.0,2624.2890927691465,2628.1143686214227,3.825275852276144,3.825275852276144,0.1457642705148661,Uniswap V3,SushiSwap V2,-701.085032,-7.01085032,-674.54198,-6.7454198,Uniswap V3 -> SushiSwap V2,9325.45802,-674.54198,-6.7454198,False,300000,0.060101687,1.0,1.060101687,0.0003180305061,0.8346039883260815,-701.919635988326,-7.019196359883261,-675.376583988326,-6.753765839883261,Uniswap V3 -> SushiSwap V2,-675.376583988326,-6.753765839883261,False
26015422,2026-09-20 01:25:23+00:00,100.0,2623.8812812492533,2628.1143686214227,4.23308737216918,4.23308737216918,0.16132922638000485,Uniswap V3,SushiSwap V2,-0.580022,-0.580022,-0.259054,-0.259054,Uniswap V3 -> SushiSwap V2,99.740946,-0.259054,-0.259054,False,300000,0.054332598,1.0,1.054332598,0.0003162997794,0.8299330704309282,-1.4099550704309283,-1.4099550704309283,-1.0889870704309281,-1.0889870704309281,Uniswap V3 -> SushiSwap V2,-1.0889870704309281,-1.0889870704309281,False
26015422,2026-09-20 01:25:23+00:00,500.0,2623.8812812492533,2628.1143686214227,4.23308737216918,4.23308737216918,0.16132922638000485,Uniswap V3,SushiSwap V2,-4.28856,-0.857712,-2.689751,-0.5379502,Uniswap V3 -> SushiSwap V2,497.310249,-2.689751,-0.5379502,False,300000,0.054332598,1.0,1.054332598,0.0003162997794,0.8299330704309282,-5.118493070430929,-1.0236986140861857,-3.519684070430928,-0.7039368140861857,Uniswap V3 -> SushiSwap V2,-3.519684070430928,-0.7039368140861857,False
26015422,2026-09-20 01:25:23+00:00,1000.0,2623.8812812492533,2628.1143686214227,4.23308737216918,4.23308737216918,0.16132922638000485,Uniswap V3,SushiSwap V2,-12.02651,-1.202651,-8.843846,-0.8843846,Uniswap V3 -> SushiSwap V2,991.156154,-8.843846,-0.8843846,False,300000,0.054332598,1.0,1.054332598,0.0003162997794,0.8299330704309282,-12.856443070430927,-1.2856443070430927,-9.673779070430928,-0.9673779070430928,Uniswap V3 -> SushiSwap V2,-9.673779070430928,-0.9673779070430928,False
26015422,2026-09-20 01:25:23+00:00,5000.0,2623.8812812492533,2628.1143686214227,4.23308737216918,4.23308737216918,0.16132922638000485,Uniswap V3,SushiSwap V2,-193.904702,-3.87809404,-178.566844,-3.57133688,Uniswap V3 -> SushiSwap V2,4821.433156,-178.566844,-3.57133688,False,300000,0.054332598,1.0,1.054332598,0.0003162997794,0.8299330704309282,-194.73463507043093,-3.894692701408619,-179.39677707043091,-3.5879355414086187,Uniswap V3 -> SushiSwap V2,-179.39677707043091,-3.5879355414086187,False
26015422,2026-09-20 01:25:23+00:00,10000.0,2623.8812812492533,2628.1143686214227,4.23308737216918,4.23308737216918,0.16132922638000485,Uniswap V3,SushiSwap V2,-702.530043,-7.02530043,-673.18757,-6.7318757,Uniswap V3 -> SushiSwap V2,9326.81243,-673.18757,-6.7318757,False,300000,0.054332598,1.0,1.054332598,0.0003162997794,0.8299330704309282,-703.3599760704309,-7.033599760704309,-674.017503070431,-6.740175030704309,Uniswap V3 -> SushiSwap V2,-674.017503070431,-6.740175030704309,False
26015423,2026-09-20 01:25:35+00:00,100.0,2623.8778860488187,2628.1143686214227,4.236482572603906,4.236482572603906,0.16145883141625306,Uniswap V3,SushiSwap V2,-0.580151,-0.580151,-0.258925,-0.258925,Uniswap V3 -> SushiSwap V2,99.741075,-0.258925,-0.258925,False,300000,0.061104177,1.0,1.061104177,0.0003183312531,0.8352623354472994,-1.4154133354472995,-1.4154133354472995,-1.0941873354472995,-1.0941873354472995,Uniswap V3 -> SushiSwap V2,-1.0941873354472995,-1.0941873354472995,False
26015423,2026-09-20 01:25:35+00:00,500.0,2623.8778860488187,2628.1143686214227,4.236482572603906,4.236482572603906,0.16145883141625306,Uniswap V3,SushiSwap V2,-4.289202,-0.8578404,-2.689109,-0.5378218,Uniswap V3 -> SushiSwap V2,497.310891,-2.689109,-0.5378218,False,300000,0.061104177,1.0,1.061104177,0.0003183312531,0.8352623354472994,-5.1244643354473,-1.02489286708946,-3.5243713354472996,-0.7048742670894599,Uniswap V3 -> SushiSwap V2,-3.5243713354472996,-0.7048742670894599,False
26015423,2026-09-20 01:25:35+00:00,1000.0,2623.8778860488187,2628.1143686214227,4.236482572603906,4.236482572603906,0.16145883141625306,Uniswap V3,SushiSwap V2,-12.027788,-1.2027788,-8.842573,-0.8842573,Uniswap V3 -> SushiSwap V2,991.157427,-8.842573,-0.8842573,False,300000,0.061104177,1.0,1.061104177,0.0003183312531,0.8352623354472994,-12.8630503354473,-1.28630503354473,-9.6778353354473,-0.9677835335447299,Uniswap V3 -> SushiSwap V2,-9.6778353354473,-0.9677835335447299,False
26015423,2026-09-20 01:25:35+00:00,5000.0,2623.8778860488187,2628.1143686214227,4.236482572603906,4.236482572603906,0.16145883141625306,Uniswap V3,SushiSwap V2,-193.910921,-3.87821842,-178.560817,-3.57121634,Uniswap V3 -> SushiSwap V2,4821.439183,-178.560817,-3.57121634,False,300000,0.061104177,1.0,1.061104177,0.0003183312531,0.8352623354472994,-194.7461833354473,-3.894923666708946,-179.3960793354473,-3.587921586708946,Uniswap V3 -> SushiSwap V2,-179.3960793354473,-3.587921586708946,False
26015423,2026-09-20 01:25:35+00:00,10000.0,2623.8778860488187,2628.1143686214227,4.236482572603906,4.236482572603906,0.16145883141625306,Uniswap V3,SushiSwap V2,-702.542074,-7.02542074,-673.176292,-6.73176292,Uniswap V3 -> SushiSwap V2,9326.823708,-673.176292,-6.73176292,False,300000,0.061104177,1.0,1.061104177,0.0003183312531,0.8352623354472994,-703.3773363354474,-7.033773363354473,-674.0115543354473,-6.740115543354473,Uniswap V3 -> SushiSwap V2,-674.0115543354473,-6.740115543354473,False
26015424,2026-09-20 01:25:47+00:00,100.0,2623.874493209088,2628.1143686214227,4.239875412334538,4.239875412334538,0.1615883466723679,Uniswap V3,SushiSwap V2,-0.580279,-0.580279,-0.258796,-0.258796,Uniswap V3 -> SushiSwap V2,99.741204,-0.258796,-0.258796,False,300000,0.062421452,1.0,1.062421452,0.0003187264356,0.836298164682289,-1.4165771646822891,-1.4165771646822891,-1.095094164682289,-1.095094164682289,Uniswap V3 -> SushiSwap V2,-1.095094164682289,-1.095094164682289,False
